   -0.978220105171203613E+00    0.204127013683319092E+00    0.159097556471824664E+01    0.850741124153137185E+00   -0.229573319760547854E+02
   -0.620305538177490234E-01    0.132140100002288818E+00    0.138447733521461491E+01    0.931748008728027322E+00   -0.226636939313188570E+02
